selling_price,year,km_driven,mileage,engine,max_power,age,Diesel,Electric,LPG,Petrol,Manual,5seats,>5seats
0.85,2005.0,70000,19.7,796.0,46.3,17.0,0,0,0,1,1,1,0
9.5,2016.0,59450,21.9,1498.0,98.6,6.0,1,0,0,0,1,0,1
7.4,2018.0,20000,17.1,1199.0,88.51,4.0,0,0,0,1,0,1,0
2.0,2010.0,90000,17.0,1405.0,71.0,12.0,1,0,0,0,1,1,0
3.75,2013.0,34553,22.0,1197.0,81.8,9.0,0,0,0,1,1,1,0
8.1,2018.0,40000,24.3,1248.0,88.5,4.0,1,0,0,0,1,1,0
1.73,2010.0,350000,16.47,1198.0,73.9,12.0,0,0,0,1,1,1,0
7.0,2017.0,50000,24.3,1248.0,88.5,5.0,1,0,0,0,1,1,0
3.1,2016.0,70000,25.32,1198.0,77.0,6.0,1,0,0,0,1,0,1
8.5,2017.0,120000,15.4,1997.0,120.0,5.0,1,0,0,0,1,0,1
2.85,2013.0,90000,22.54,1396.0,88.76,9.0,1,0,0,0,1,1,0
4.5,2014.0,120000,23.4,1248.0,74.0,8.0,1,0,0,0,1,1,0
11.0,2017.0,80000,19.67,1582.0,126.2,5.0,1,0,0,0,1,1,0
3.5,2011.0,155000,14.0,2498.0,112.0,11.0,1,0,0,0,1,0,1
10.8,2017.0,30000,15.4,1997.0,120.0,5.0,1,0,0,0,1,0,1
5.3,2014.0,66100,26.0,1498.0,98.6,8.0,1,0,0,0,1,1,0
6.8,2017.0,50000,28.4,1248.0,74.02,5.0,1,0,0,0,1,1,0
10.25,2017.0,42000,15.4,1997.0,120.0,5.0,1,0,0,0,1,0,1
6.5,2017.0,55000,18.6,1197.0,81.83,5.0,0,0,0,1,1,1,0
1.94,2012.0,110699,20.36,1197.0,78.9,10.0,0,0,0,1,1,1,0
6.86,2019.0,5000,21.4,1197.0,83.1,3.0,0,0,0,1,0,1,0
2.0,2016.0,50000,22.74,796.0,47.3,6.0,0,0,0,1,1,1,0
2.5,2010.0,44000,19.1,1197.0,85.8,12.0,0,0,0,1,1,1,0
7.3,2018.0,90000,24.3,1248.0,88.5,4.0,1,0,0,0,1,1,0
6.5,2016.0,55000,17.01,1591.0,121.3,6.0,0,0,0,1,1,1,0
7.9,2017.0,45000,24.3,1248.0,88.5,5.0,1,0,0,0,1,1,0
6.2,2017.0,30000,21.4,1197.0,83.1,5.0,0,0,0,1,1,1,0
5.1,2013.0,50000,17.01,1591.0,121.3,9.0,0,0,0,1,1,1,0
3.75,2013.0,20000,15.37,1196.0,73.0,9.0,0,0,0,1,1,1,0
5.25,2015.0,69000,19.01,1461.0,108.5,7.0,1,0,0,0,1,1,0
6.2,2017.0,19843,21.21,1197.0,81.8,5.0,0,0,0,1,0,1,0
2.7,2014.0,20000,19.09,1405.0,69.01,8.0,1,0,0,0,1,1,0
9.5,2011.0,30000,11.4,2953.0,153.86,11.0,1,0,0,0,0,0,1
14.5,2017.0,52300,13.68,2393.0,147.51,5.0,1,0,0,0,1,0,1
8.45,2016.0,40000,18.0,1497.0,117.3,6.0,0,0,0,1,0,1,0
3.9,2014.0,61500,23.4,1248.0,74.0,8.0,1,0,0,0,1,1,0
3.95,2015.0,59000,18.0,1198.0,86.7,7.0,0,0,0,1,1,1,0
4.5,2018.0,40000,18.9,1197.0,81.86,4.0,0,0,0,1,1,1,0
17.0,2013.0,60000,17.68,1968.0,174.33,9.0,1,0,0,0,0,1,0
3.25,2013.0,61000,18.9,1197.0,82.0,9.0,0,0,0,1,1,1,0
3.5,2016.0,70000,25.32,1198.0,77.0,6.0,1,0,0,0,1,0,1
6.5,2013.0,63000,15.1,2179.0,140.0,9.0,1,0,0,0,1,0,1
12.5,2012.0,58000,12.3,1796.0,185.0,10.0,0,0,0,1,1,1,0
2.2,2013.0,40000,19.0,998.0,67.1,9.0,0,0,0,1,1,1,0
3.5,2015.0,49000,17.21,1493.0,100.0,7.0,1,0,0,0,1,0,1
7.5,2017.0,22000,28.4,1248.0,74.02,5.0,1,0,0,0,1,1,0
2.99,2010.0,57977,17.0,1497.0,118.0,12.0,0,0,0,1,1,1,0
3.78,2016.0,70000,24.4,1120.0,71.0,6.0,1,0,0,0,1,1,0
20.90249999999996,2018.0,13000,12.19,1997.0,237.36,4.0,0,0,0,1,0,0,0
13.25,2012.0,67000,17.33,1998.0,189.08,10.0,0,0,0,1,0,0,0
5.24,2014.0,48242,20.77,1248.0,88.76,8.0,1,0,0,0,1,0,1
1.69,2012.0,68000,20.0,1399.0,68.05,10.0,1,0,0,0,1,1,0
5.0,2014.0,40000,20.77,1248.0,88.8,8.0,1,0,0,0,1,0,1
20.0,2012.0,98000,12.07,2967.0,241.4,10.0,1,0,0,0,0,0,1
3.8,2013.0,113450,23.4,1248.0,74.0,9.0,1,0,0,0,1,1,0
4.0,2018.0,80000,20.51,998.0,67.0,4.0,0,0,0,1,0,1,0
5.65,2020.0,1000,20.3,1086.0,68.0,2.0,0,0,0,1,0,1,0
3.35,2015.0,20292,20.51,998.0,67.04,7.0,0,0,0,1,1,1,0
3.0,2010.0,67900,12.05,2179.0,120.0,12.0,1,0,0,0,1,0,1
2.0,2012.0,70000,25.44,936.0,57.6,10.0,1,0,0,0,1,1,0
10.51,2015.0,40000,15.4,1997.0,120.0,7.0,1,0,0,0,1,0,1
5.1,2017.0,60000,24.0,1186.0,73.97,5.0,1,0,0,0,1,1,0
3.7,2018.0,25000,24.04,999.0,67.0,4.0,0,0,0,1,0,1,0
2.0,2006.0,70000,18.9,998.0,67.1,16.0,0,0,0,1,1,1,0
6.25,2018.0,21000,27.39,1248.0,74.0,4.0,1,0,0,0,1,1,0
12.9,2018.0,39000,16.36,2179.0,140.0,4.0,1,0,0,0,1,0,1
8.9,2017.0,30000,15.8,1591.0,121.3,5.0,0,0,0,1,1,1,0
4.2,2012.0,61000,22.32,1582.0,126.3,10.0,1,0,0,0,1,1,0
5.0,2017.0,5743,20.4,1197.0,83.11,5.0,0,0,0,1,1,1,0
7.5,2017.0,44000,20.45,1461.0,83.8,5.0,1,0,0,0,1,1,0
6.0,2018.0,24200,18.9,1197.0,81.86,4.0,0,0,0,1,1,1,0
5.9,2017.0,57000,27.39,1248.0,74.0,5.0,1,0,0,0,1,1,0
1.9,2011.0,58000,20.36,1197.0,78.9,11.0,0,0,0,1,1,1,0
5.0,2017.0,15000,19.44,1198.0,67.0,5.0,0,0,0,1,1,0,1
4.5,2017.0,10000,23.1,998.0,67.04,5.0,0,0,0,1,1,1,0
5.5,2016.0,70000,17.45,1493.0,100.0,6.0,1,0,0,0,1,0,1
1.7,2011.0,65000,18.6,1199.0,79.4,11.0,0,0,0,1,1,1,0
6.5,2015.0,100000,15.1,2179.0,140.0,7.0,1,0,0,0,1,0,1
20.90249999999996,2020.0,2000,11.29,2998.0,335.0,2.0,0,0,0,1,0,0,0
5.0,2020.0,10000,20.52,1197.0,81.8,2.0,0,0,0,1,1,1,0
5.0,2015.0,10000,16.9,1197.0,82.0,7.0,0,0,0,1,0,1,0
1.4,2009.0,43000,19.7,796.0,46.3,13.0,0,0,0,1,1,1,0
3.49,2013.0,64000,18.0,1198.0,86.7,9.0,0,0,0,0,1,1,0
3.25,2014.0,30000,20.51,998.0,67.06,8.0,0,0,0,1,1,1,0
4.35,2014.0,63000,17.8,1497.0,117.3,8.0,0,0,0,1,1,1,0
4.55,2018.0,28000,31.79,998.0,58.33,4.0,0,0,0,0,1,1,0
20.90249999999996,2018.0,25000,9.17,2995.0,335.25,4.0,0,0,0,1,0,0,1
7.55,2017.0,32226,17.8,1497.0,117.3,5.0,0,0,0,1,1,1,0
6.5,2013.0,63432,13.73,1995.0,148.0,9.0,1,0,0,0,0,1,0
20.90249999999996,2018.0,8000,16.6,1798.0,177.0,4.0,0,0,0,1,0,0,0
2.5,2013.0,80000,19.4,1198.0,86.8,9.0,0,0,0,1,1,1,0
2.45,2014.0,65000,23.95,998.0,67.05,8.0,0,0,0,1,1,1,0
13.5,2019.0,14000,20.8,1493.0,113.4,3.0,1,0,0,0,1,1,0
2.15,2013.0,90760,19.09,1396.0,69.0,9.0,1,0,0,0,1,1,0
4.0,2016.0,80000,19.09,1405.0,69.01,6.0,1,0,0,0,1,1,0
3.1,2018.0,15000,24.04,999.0,67.0,4.0,0,0,0,1,0,1,0
12.65,2018.0,12851,20.37,1461.0,108.45,4.0,1,0,0,0,1,1,0
20.90249999999996,2018.0,30000,14.28,1998.0,254.7,4.0,0,0,0,1,0,0,0
20.90249999999996,2016.0,80000,9.0,4461.0,285.4,6.0,0,0,0,1,0,0,1
6.75,2018.0,32000,19.3,1248.0,73.9,4.0,1,0,0,0,1,1,0
5.0,2019.0,30000,20.52,1197.0,81.8,3.0,0,0,0,1,1,1,0
3.0,2010.0,25000,20.36,1197.0,78.9,12.0,0,0,0,1,1,1,0
14.5,2016.0,35000,15.4,2179.0,120.0,6.0,1,0,0,0,0,0,1
5.3,2013.0,140000,12.05,2179.0,120.0,9.0,1,0,0,0,1,0,1
5.75,2014.0,65597,22.7,1498.0,89.84,8.0,1,0,0,0,1,1,0
2.4,2012.0,61785,17.0,1086.0,5.0,10.0,0,0,0,0,1,1,0
5.5,2017.0,35000,18.6,1197.0,81.83,5.0,0,0,0,1,1,1,0
5.0,2014.0,160000,26.21,1248.0,88.5,8.0,1,0,0,0,1,1,0
6.43,2020.0,7124,21.01,1197.0,81.8,2.0,0,0,0,1,1,1,0
10.0,2019.0,15000,18.1,999.0,123.24,3.0,0,0,0,1,1,1,0
6.11,2018.0,22979,25.4,1186.0,73.97,4.0,1,0,0,0,1,1,0
3.1,2014.0,150000,23.59,1364.0,67.04,8.0,1,0,0,0,1,1,0
5.5,2016.0,34000,18.9,1197.0,82.0,6.0,0,0,0,1,1,1,0
3.5,2015.0,42000,21.64,1461.0,84.8,7.0,1,0,0,0,1,1,0
3.0,2011.0,280000,20.54,1598.0,103.6,11.0,1,0,0,0,1,1,0
4.7,2018.0,40000,20.3,1199.0,84.0,4.0,0,0,0,1,1,1,0
5.25,2014.0,77000,26.0,1498.0,98.6,8.0,1,0,0,0,1,1,0
4.69,2017.0,15000,19.44,1198.0,67.0,5.0,0,0,0,1,1,0,1
2.1,2012.0,60000,20.92,998.0,67.1,10.0,0,0,0,1,1,1,0
2.0,2013.0,120000,22.74,796.0,47.3,9.0,0,0,0,1,1,1,0
4.0,2019.0,2500,23.01,999.0,67.0,3.0,0,0,0,1,1,1,0
20.90249999999996,2013.0,50000,16.36,2179.0,187.7,9.0,1,0,0,0,0,1,0
3.4,2016.0,46500,23.1,998.0,67.04,6.0,0,0,0,1,1,1,0
0.95,2005.0,5000,19.7,796.0,46.3,17.0,0,0,0,1,1,1,0
20.5,2015.0,69000,15.73,1968.0,174.33,7.0,1,0,0,0,0,1,0
3.81,2012.0,68000,22.9,1248.0,74.0,10.0,1,0,0,0,1,1,0
7.75,2011.0,45000,14.94,2143.0,204.0,11.0,1,0,0,0,0,1,0
7.0,2017.0,20000,28.4,1248.0,74.02,5.0,1,0,0,0,1,1,0
6.75,2017.0,106000,28.09,1248.0,88.5,5.0,1,0,0,0,1,1,0
6.7,2015.0,28000,18.0,1497.0,117.3,7.0,0,0,0,1,0,1,0
10.5,2018.0,50000,16.0,2179.0,140.0,4.0,1,0,0,0,1,0,1
3.15,2014.0,70000,21.64,1461.0,84.8,8.0,1,0,0,0,1,1,0
20.90249999999996,2019.0,19000,13.38,2993.0,265.0,3.0,1,0,0,0,0,1,0
3.6,2011.0,55000,17.0,1497.0,118.0,11.0,0,0,0,1,1,1,0
4.0,2017.0,53000,25.83,1498.0,99.0,5.0,1,0,0,0,1,1,0
4.7,2014.0,89000,22.32,1582.0,126.32,8.0,1,0,0,0,1,1,0
3.04,2018.0,22000,24.7,796.0,47.3,4.0,0,0,0,1,1,1,0
5.25,2018.0,90000,22.95,1248.0,74.0,4.0,1,0,0,0,1,1,0
4.9,2014.0,69000,26.0,1498.0,98.6,8.0,1,0,0,0,1,1,0
8.64,2016.0,155000,15.4,1997.0,120.0,6.0,1,0,0,0,1,0,1
4.8,2013.0,85000,16.0,2179.0,140.0,9.0,1,0,0,0,1,0,1
3.5,2016.0,50000,19.1,1197.0,82.0,6.0,0,0,0,1,1,1,0
5.75,2019.0,3600,20.52,1197.0,81.8,3.0,0,0,0,1,0,1,0
20.90249999999996,2018.0,15000,17.9,2143.0,136.0,4.0,1,0,0,0,0,1,0
6.86,2019.0,5000,21.4,1197.0,83.1,3.0,0,0,0,1,0,1,0
3.0,2007.0,40000,15.0,1586.0,104.68,15.0,0,0,0,1,1,1,0
1.03,2000.0,120000,18.5,796.0,53.0,22.0,0,0,0,1,1,1,0
7.8,2015.0,143000,12.99,2494.0,100.0,7.0,1,0,0,0,1,0,1
20.90249999999996,2018.0,24000,17.68,1968.0,174.33,4.0,1,0,0,0,0,1,0
20.90249999999996,2012.0,15000,10.1,6752.0,505.0,10.0,0,0,0,1,0,1,0
16.99,2019.0,28000,17.41,1956.0,167.68,3.0,1,0,0,0,1,1,0
2.75,2016.0,65000,18.5,1198.0,86.8,6.0,0,0,0,1,1,1,0
8.0,2019.0,44000,28.4,1248.0,74.0,3.0,1,0,0,0,1,1,0
6.8,2018.0,10000,21.4,1197.0,83.1,4.0,0,0,0,1,0,1,0
12.0,2010.0,200000,11.5,2982.0,171.0,12.0,1,0,0,0,1,0,1
5.25,2012.0,187031,12.99,2494.0,100.0,10.0,1,0,0,0,1,0,1
9.55,2019.0,22346,17.0,1497.0,121.36,3.0,0,0,0,1,1,1,0
3.5,2012.0,120000,21.9,1396.0,90.0,10.0,1,0,0,0,1,1,0
8.0,2020.0,1000,17.03,1462.0,103.26,2.0,0,0,0,1,1,1,0
0.75,2005.0,56700,19.7,796.0,46.3,17.0,0,0,0,1,1,1,0
8.25,2015.0,170000,16.0,2179.0,140.0,7.0,1,0,0,0,1,0,1
14.76,2019.0,60000,17.3,1497.0,121.0,3.0,1,0,0,0,1,0,1
6.7,2018.0,40000,18.2,1199.0,88.7,4.0,0,0,0,1,0,1,0
1.8,2012.0,28000,19.7,796.0,46.3,10.0,0,0,0,1,1,1,0
3.5,2014.0,85000,16.95,1498.0,97.6,8.0,0,0,0,1,1,1,0
4.9,2017.0,35000,18.9,1197.0,81.86,5.0,0,0,0,1,1,1,0
5.5,2017.0,20000,21.4,1197.0,83.1,5.0,0,0,0,1,1,1,0
3.5,2014.0,40000,20.36,1197.0,78.9,8.0,0,0,0,1,1,1,0
2.45,2009.0,65000,14.53,1798.0,138.1,13.0,0,0,0,1,1,1,0
15.0,2019.0,35000,13.68,2393.0,147.8,3.0,1,0,0,0,1,0,1
2.5,2013.0,54417,21.1,814.0,55.2,9.0,0,0,0,1,1,1,0
1.9,2012.0,74000,20.0,1399.0,68.05,10.0,1,0,0,0,1,1,0
4.0,2017.0,47592,17.0,1198.0,73.75,5.0,0,0,0,1,1,1,0
4.6,2014.0,46500,20.45,1461.0,83.8,8.0,1,0,0,0,1,1,0
6.5,2019.0,8000,21.21,1197.0,81.8,3.0,0,0,0,1,0,1,0
7.0,2016.0,120000,28.09,1248.0,88.5,6.0,1,0,0,0,1,1,0
1.2,2013.0,100000,16.2,995.0,62.1,9.0,0,0,0,1,1,1,0
20.90249999999996,2016.0,48500,17.9,2143.0,201.15,6.0,1,0,0,0,0,1,0
4.55,2017.0,34000,20.4,1197.0,81.8,5.0,0,0,0,1,1,1,0
1.6,2012.0,88157,19.09,1396.0,69.0,10.0,1,0,0,0,1,1,0
3.65,2014.0,54000,22.0,1197.0,81.8,8.0,0,0,0,1,1,1,0
5.55,2016.0,163000,23.59,1364.0,67.05,6.0,1,0,0,0,1,1,0
4.7,2014.0,11275,19.1,1197.0,85.8,8.0,0,0,0,1,1,1,0
3.25,2013.0,58000,21.1,1248.0,73.9,9.0,1,0,0,0,1,1,0
20.90249999999996,2018.0,35000,12.9,2755.0,174.5,4.0,1,0,0,0,0,0,1
8.0,2015.0,19000,20.45,1461.0,83.8,7.0,1,0,0,0,1,1,0
4.0,2012.0,48000,22.9,1248.0,74.0,10.0,1,0,0,0,1,1,0
5.5,2015.0,68000,19.87,1461.0,83.8,7.0,1,0,0,0,1,1,0
15.19,2019.0,23000,13.9,1799.0,130.2,3.0,0,0,0,1,0,1,0
7.4,2018.0,31500,28.4,1248.0,74.02,4.0,1,0,0,0,0,1,0
1.25,2013.0,120000,19.1,1405.0,70.0,9.0,1,0,0,0,1,1,0
2.71,2011.0,63000,19.4,1198.0,86.8,11.0,0,0,0,1,1,1,0
4.25,2011.0,63000,10.0,2393.0,175.6,11.0,0,0,0,1,0,1,0
4.75,2018.0,60000,23.5,909.0,45.0,4.0,1,0,0,0,1,0,1
3.25,2013.0,73000,25.8,1498.0,98.6,9.0,1,0,0,0,1,1,0
6.0,2020.0,10000,20.7,1197.0,81.86,2.0,0,0,0,1,0,1,0
3.0,2013.0,208000,25.8,1498.0,98.6,9.0,1,0,0,0,1,1,0
3.0,2010.0,30000,20.36,1197.0,78.9,12.0,0,0,0,1,1,1,0
3.45,2016.0,83000,26.6,998.0,58.16,6.0,0,0,0,0,1,1,0
9.0,2018.0,60000,15.4,2523.0,75.0,4.0,1,0,0,0,1,0,1
10.25,2016.0,83000,16.0,1997.0,140.0,6.0,1,0,0,0,1,0,1
14.5,2017.0,58132,12.4,2499.0,134.0,5.0,1,0,0,0,1,1,0
4.0,2015.0,34000,20.4,1197.0,81.8,7.0,0,0,0,1,1,1,0
3.67,2014.0,45120,25.8,1498.0,98.6,8.0,1,0,0,0,1,1,0
5.35,2019.0,15000,18.9,1197.0,81.86,3.0,0,0,0,1,0,1,0
8.05,2019.0,15000,19.34,1462.0,103.0,3.0,0,0,0,1,1,0,1
14.88,2020.0,1000,15.81,1451.0,141.0,2.0,0,0,0,1,1,1,0
2.5,2012.0,64000,20.36,1197.0,78.9,10.0,0,0,0,1,1,1,0
7.0,2011.0,98000,14.21,2143.0,203.0,11.0,1,0,0,0,0,1,0
6.75,2016.0,65000,24.3,1248.0,88.5,6.0,1,0,0,0,1,1,0
4.25,2015.0,84000,28.4,1248.0,74.0,7.0,1,0,0,0,1,1,0
2.6,2015.0,33000,22.74,796.0,47.3,7.0,0,0,0,1,1,1,0
3.0,2014.0,57368,19.1,1197.0,82.0,8.0,0,0,0,1,1,1,0
7.0,2016.0,55670,17.8,1497.0,117.3,6.0,0,0,0,1,1,1,0
5.6,2017.0,50000,27.39,1248.0,74.0,5.0,1,0,0,0,1,1,0
1.55,2006.0,148000,16.8,1493.0,110.0,16.0,1,0,0,0,1,1,0
20.90249999999996,2016.0,47000,15.15,2967.0,240.0,6.0,1,0,0,0,0,1,0
8.0,2019.0,18000,19.01,1462.0,103.26,3.0,0,0,0,1,1,0,1
7.5,2011.0,52420,22.69,1995.0,190.0,11.0,1,0,0,0,0,1,0
3.5,2015.0,10000,18.9,1197.0,82.0,7.0,0,0,0,1,1,1,0
13.8,2016.0,40000,13.68,2393.0,147.8,6.0,1,0,0,0,1,0,1
2.65,2015.0,55000,18.6,1199.0,76.8,7.0,0,0,0,1,1,1,0
10.0,2015.0,50000,15.4,2179.0,120.0,7.0,1,0,0,0,1,0,1
7.0,2018.0,50000,17.5,1373.0,91.1,4.0,0,0,0,1,1,0,1
2.3,2009.0,76963,17.5,1298.0,85.8,13.0,0,0,0,1,1,1,0
20.90249999999996,2016.0,52890,18.12,1995.0,190.0,6.0,1,0,0,0,0,1,0
3.5,2016.0,45000,30.46,796.0,47.3,6.0,0,0,0,0,1,1,0
4.0,2017.0,63000,19.1,1197.0,82.0,5.0,0,0,0,1,1,1,0
8.25,2018.0,25000,27.39,1248.0,74.0,4.0,1,0,0,0,1,1,0
3.25,2018.0,10103,25.17,799.0,53.3,4.0,0,0,0,1,1,1,0
1.5,2008.0,55000,14.7,1198.0,70.0,14.0,0,0,0,1,1,1,0
16.75,2014.0,24000,17.05,1995.0,184.0,8.0,1,0,0,0,0,1,0
8.0,2014.0,47240,15.1,2179.0,140.0,8.0,1,0,0,0,1,0,1
4.0,2019.0,30000,23.1,998.0,67.04,3.0,0,0,0,1,1,1,0
17.5,2018.0,58000,13.68,2393.0,147.51,4.0,1,0,0,0,1,0,1
19.25,2016.0,56000,17.9,2143.0,136.0,6.0,1,0,0,0,0,1,0
12.0,2013.0,65000,16.55,1968.0,147.51,9.0,1,0,0,0,0,1,0
5.35,2015.0,35213,22.54,1396.0,88.73,7.0,1,0,0,0,1,1,0
3.56,2015.0,35000,18.9,1197.0,82.0,7.0,0,0,0,1,1,1,0
5.5,2012.0,92000,16.0,2179.0,140.0,10.0,1,0,0,0,1,0,1
3.6,2018.0,34500,21.94,1196.0,61.7,4.0,0,0,0,0,1,1,0
7.0,2017.0,50000,24.52,1248.0,88.5,5.0,1,0,0,0,1,0,1
3.9,2016.0,30000,18.9,1197.0,82.0,6.0,0,0,0,1,1,1,0
12.45,2012.0,51000,12.55,2982.0,168.7,10.0,1,0,0,0,0,0,1
11.5,2017.0,60000,16.0,2179.0,140.0,5.0,1,0,0,0,0,0,1
1.8,2011.0,83000,18.9,998.0,67.1,11.0,0,0,0,1,1,1,0
4.25,2014.0,70000,15.0,1598.0,103.52,8.0,0,0,0,1,1,1,0
6.5,2019.0,50000,19.0,1194.0,94.68,3.0,0,0,0,1,1,1,0
3.22,2016.0,110000,17.57,1193.0,88.7,6.0,0,0,0,1,1,1,0
4.0,2012.0,60000,22.9,1248.0,74.0,10.0,1,0,0,0,1,1,0
2.75,2009.0,51000,17.0,1497.0,118.0,13.0,0,0,0,1,1,1,0
5.51,2015.0,45665,19.87,1461.0,83.14,7.0,1,0,0,0,1,1,0
1.7,2011.0,40000,19.7,796.0,46.3,11.0,0,0,0,1,1,1,0
2.35,2010.0,100000,13.14,1798.0,157.8,12.0,0,0,0,1,1,1,0
7.0,2011.0,160000,14.84,2143.0,170.0,11.0,1,0,0,0,0,1,0
2.5,2014.0,70000,23.95,998.0,67.05,8.0,0,0,0,1,1,1,0
3.5,2013.0,70000,18.6,1197.0,85.8,9.0,0,0,0,1,1,1,0
5.5,2017.0,60000,20.5,1248.0,91.72,5.0,1,0,0,0,1,1,0
1.21,2014.0,20000,16.2,995.0,62.1,8.0,0,0,0,1,1,1,0
4.8,2016.0,50000,18.6,1197.0,81.83,6.0,0,0,0,1,1,1,0
6.9,2017.0,30000,21.21,1197.0,81.8,5.0,0,0,0,1,0,1,0
3.7,2008.0,105000,11.5,1991.0,147.9,14.0,1,0,0,0,1,0,1
6.7,2015.0,60000,26.21,1248.0,88.5,7.0,1,0,0,0,1,1,0
2.5,2011.0,50000,20.92,998.0,67.1,11.0,0,0,0,1,1,1,0
9.35,2017.0,42000,15.4,2523.0,75.0,5.0,1,0,0,0,1,0,1
10.3,2019.0,15000,17.0,1591.0,121.3,3.0,0,0,0,1,1,1,0
1.1,2005.0,33650,18.9,998.0,67.1,17.0,0,0,0,1,1,1,0
2.8,2015.0,80000,19.09,1405.0,69.01,7.0,1,0,0,0,1,1,0
2.77,2011.0,15000,15.5,1586.0,103.3,11.0,0,0,0,1,1,1,0
11.45,2013.0,54000,20.58,1995.0,143.0,9.0,1,0,0,0,0,1,0
4.7,2015.0,35000,18.6,1197.0,81.83,7.0,0,0,0,1,1,1,0
3.7,2015.0,30000,20.4,1197.0,81.8,7.0,0,0,0,1,1,1,0
2.9,2013.0,60000,19.4,1198.0,86.8,9.0,0,0,0,1,1,1,0
4.5,2018.0,100000,23.1,998.0,67.04,4.0,0,0,0,1,0,1,0
2.75,2016.0,58000,26.2,998.0,58.2,6.0,0,0,0,0,1,1,0
4.5,2013.0,100000,21.64,1461.0,84.8,9.0,1,0,0,0,1,1,0
3.25,2013.0,68000,17.8,1248.0,5.0,9.0,1,0,0,0,1,1,0
7.31,2019.0,4000,21.21,1197.0,81.8,3.0,0,0,0,1,0,1,0
3.8,2016.0,60000,20.51,998.0,67.04,6.0,0,0,0,1,1,1,0
7.5,2017.0,90000,23.59,1364.0,67.05,5.0,1,0,0,0,1,1,0
1.0,2007.0,70000,15.3,1193.0,65.3,15.0,0,0,0,1,1,1,0
9.0,2018.0,60000,21.5,1497.0,108.5,4.0,1,0,0,0,1,1,0
5.0,2016.0,34000,18.0,1198.0,86.7,6.0,0,0,0,1,1,1,0
3.3,2017.0,42000,20.63,1198.0,67.06,5.0,0,0,0,1,1,1,0
14.0,2018.0,60000,17.6,2179.0,153.86,4.0,1,0,0,0,1,0,1
5.4,2013.0,80000,22.32,1582.0,126.3,9.0,1,0,0,0,1,1,0
3.7,2015.0,56000,19.1,1197.0,82.0,7.0,0,0,0,1,1,1,0
3.75,2008.0,120000,13.6,2523.0,63.0,14.0,1,0,0,0,1,0,1
20.90249999999996,2016.0,50000,10.26,2694.0,163.7,6.0,0,0,0,1,0,0,1
7.25,2016.0,35200,14.7,1496.0,120.69,6.0,0,0,0,1,0,1,0
7.65,2020.0,3700,18.6,1197.0,81.86,2.0,0,0,0,1,1,1,0
3.8,2016.0,25000,20.51,998.0,67.04,6.0,0,0,0,1,1,1,0
20.90249999999996,2017.0,64000,12.9,2755.0,174.5,5.0,1,0,0,0,0,0,1
6.21,2013.0,50000,15.1,2179.0,140.0,9.0,1,0,0,0,1,0,1
6.0,2019.0,15000,21.21,1197.0,81.8,3.0,0,0,0,1,1,1,0
11.3,2019.0,30000,17.0,1197.0,110.0,3.0,0,0,0,1,1,1,0
6.7,2020.0,35000,21.21,1197.0,81.8,2.0,0,0,0,1,1,1,0
20.90249999999996,2017.0,62876,10.91,3198.0,197.0,5.0,1,0,0,0,0,0,1
3.5,2015.0,70000,25.8,1498.0,98.6,7.0,1,0,0,0,1,1,0
5.3,2015.0,84003,26.59,1248.0,74.0,7.0,1,0,0,0,1,1,0
8.5,2017.0,55000,16.55,2498.0,105.0,5.0,1,0,0,0,1,0,1
2.6,2016.0,42000,33.44,796.0,40.3,6.0,0,0,0,0,1,0,0
2.45,2011.0,45000,16.98,998.0,66.1,11.0,0,0,0,1,0,1,0
2.3,2013.0,31000,20.92,998.0,67.1,9.0,0,0,0,1,1,1,0
2.7,2009.0,103685,14.53,1798.0,138.1,13.0,0,0,0,1,1,1,0
4.75,2013.0,80000,22.7,1498.0,89.84,9.0,1,0,0,0,1,1,0
7.5,2019.0,6000,17.0,1198.0,108.5,3.0,0,0,0,1,1,1,0
6.8,2018.0,100000,22.95,1248.0,73.97,4.0,1,0,0,0,1,1,0
20.90249999999996,2019.0,12000,12.63,2179.0,147.5,3.0,1,0,0,0,0,1,0
3.8,2014.0,54303,16.78,1496.0,88.73,8.0,0,0,0,1,1,1,0
4.99,2013.0,65000,17.2,1968.0,138.1,9.0,1,0,0,0,1,1,0
5.25,2017.0,30000,18.7,1199.0,88.7,5.0,0,0,0,1,1,1,0
5.35,2014.0,10000,18.6,1197.0,81.83,8.0,0,0,0,1,1,1,0
4.85,2016.0,62150,23.26,1197.0,88.5,6.0,0,0,0,1,1,1,0
7.45,2015.0,47300,15.1,2179.0,140.0,7.0,1,0,0,0,1,0,1
4.75,2015.0,63000,25.83,1498.0,99.0,7.0,1,0,0,0,1,1,0
3.0,2014.0,80000,24.0,1120.0,70.0,8.0,1,0,0,0,1,1,0
20.90249999999996,2016.0,20400,18.0,1969.0,190.0,6.0,1,0,0,0,0,1,0
20.5,2015.0,37111,21.7,2400.0,215.0,7.0,1,0,0,0,0,1,0
3.25,2013.0,58000,17.97,1498.0,99.6,9.0,0,0,0,1,0,1,0
3.35,2012.0,44000,17.6,1496.0,88.73,10.0,0,0,0,1,1,1,0
2.99,2016.0,71000,24.7,796.0,47.3,6.0,0,0,0,1,1,1,0
6.95,2017.0,52000,24.52,1248.0,88.5,5.0,1,0,0,0,1,0,1
